county_fips,county_name,state_name,state_code,population
24019.0,Dorchester County,MD,MD,72520
20111.0,Lyon County,KS,KS,94772
47079.0,Henry County,TN,TN,88762
45023.0,Chester County,SC,SC,80106
22053.0,Jefferson Davis Parish,LA,LA,55559
2110.0,Juneau Borough,AK,AK,63742
1059.0,Franklin County,AL,AL,99669
47025.0,Claiborne County,TN,TN,51754
20125.0,Montgomery County,KS,KS,33972
21157.0,Marshall County,KY,KY,71873
45027.0,Clarendon County,SC,SC,39903
26063.0,Huron County,MI,MI,33020
29167.0,Polk County,MO,MO,71755
51009.0,Amherst County,VA,VA,75648
33007.0,Coos County,NH,NH,39516
48449.0,Titus County,TX,TX,32396
41045.0,Malheur County,OR,OR,49129
27119.0,Polk County,MN,MN,31591
28011.0,Bolivar County,MS,MS,41303
31001.0,Adams County,NE,NE,60561
45089.0,Williamsburg County,SC,SC,37314
48025.0,Bee County,TX,TX,49623
13123.0,Gilmer County,GA,GA,97675
28115.0,Pontotoc County,MS,MS,95082
8029.0,Delta County,CO,CO,63130
18169.0,Wabash County,IN,IN,81756
40089.0,McCurtain County,OK,OK,56292
8117.0,Summit County,CO,CO,99274
42047.0,Elk County,PA,PA,32469
30047.0,Lake County,MT,MT,83947
29209.0,Stone County,MO,MO,52534
48273.0,Kleberg County,TX,TX,93620
21177.0,Muhlenberg County,KY,KY,78874
23029.0,Washington County,ME,ME,79708
18055.0,Greene County,IN,IN,98344
27047.0,Freeborn County,MN,MN,79138
51033.0,Caroline County,VA,VA,84302
26035.0,Clare County,MI,MI,77638
54051.0,Marshall County,WV,WV,32719
56033.0,Sheridan County,WY,WY,52890
39065.0,Hardin County,OH,OH,66509
47131.0,Obion County,TN,TN,72534
55123.0,Vernon County,WI,WI,48787
22047.0,Iberville Parish,LA,LA,78845
17157.0,Randolph County,IL,IL,87932
40115.0,Ottawa County,OK,OK,63062
55121.0,Trempealeau County,WI,WI,90461
21021.0,Boyle County,KY,KY,96672
16051.0,Jefferson County,ID,ID,64832
50005.0,Caledonia County,VT,VT,61966
21121.0,Knox County,KY,KY,42987
51117.0,Mecklenburg County,VA,VA,67311
47055.0,Giles County,TN,TN,61575
48015.0,Austin County,TX,TX,93852
13305.0,Wayne County,GA,GA,31007
37017.0,Bladen County,NC,NC,77517
20113.0,McPherson County,KS,KS,59257
51145.0,Powhatan County,VA,VA,72207
51173.0,Smyth County,VA,VA,43281
36095.0,Schoharie County,NY,NY,91246
28001.0,Adams County,MS,MS,31435
27021.0,Cass County,MN,MN,56660
13195.0,Madison County,GA,GA,35084
21163.0,Meade County,KY,KY,43507
55029.0,Door County,WI,WI,75539
13261.0,Sumter County,GA,GA,37491
13143.0,Haralson County,GA,GA,80192
56029.0,Park County,WY,WY,93888
45067.0,Marion County,SC,SC,39077
46093.0,Meade County,SD,SD,50953
23007.0,Franklin County,ME,ME,97889
54029.0,Hancock County,WV,WV,53821
1093.0,Marion County,AL,AL,67567
39053.0,Gallia County,OH,OH,54860
50017.0,Orange County,VT,VT,51195
28099.0,Neshoba County,MS,MS,51427
51035.0,Carroll County,VA,VA,57083
26105.0,Mason County,MI,MI,87372
13087.0,Decatur County,GA,GA,74064
27115.0,Pine County,MN,MN,37813
24023.0,Garrett County,MD,MD,61598
18137.0,Ripley County,IN,IN,57082
26007.0,Alpena County,MI,MI,59241
39047.0,Fayette County,OH,OH,74569
20051.0,Ellis County,KS,KS,16745
48185.0,Grimes County,TX,TX,18025
8087.0,Morgan County,CO,CO,8356
29207.0,Stoddard County,MO,MO,19288
39161.0,Van Wert County,OH,OH,28650
48067.0,Cass County,TX,TX,11540
47115.0,Marion County,TN,TN,21422
6021.0,Glenn County,CA,CA,8342
29069.0,Dunklin County,MO,MO,14078
27079.0,Le Sueur County,MN,MN,7844
40039.0,Custer County,OK,OK,15396
29127.0,Marion County,MO,MO,22482
28083.0,Leflore County,MS,MS,28411
45033.0,Dillon County,SC,SC,23207
37039.0,Cherokee County,NC,NC,18998
17135.0,Montgomery County,IL,IL,18261
45053.0,Jasper County,SC,SC,24539
49039.0,Sanpete County,UT,UT,8093
28029.0,Copiah County,MS,MS,16722
21193.0,Perry County,KY,KY,27042
16039.0,Elmore County,ID,ID,25162
55069.0,Lincoln County,WI,WI,24280
47017.0,Carroll County,TN,TN,16645
51197.0,Wythe County,VA,VA,20083
48363.0,Palo Pinto County,TX,TX,5988
13169.0,Jones County,GA,GA,25500
46029.0,Codington County,SD,SD,11446
17107.0,Logan County,IL,IL,21335
51840.0,Winchester City,VA,VA,25563
39073.0,Hocking County,OH,OH,21133
35017.0,Grant County,NM,NM,6682
5015.0,Carroll County,AR,AR,10626
54083.0,Randolph County,WV,WV,12424
28137.0,Tate County,MS,MS,17857
18179.0,Wells County,IN,IN,17155
21173.0,Montgomery County,KY,KY,22317
28123.0,Scott County,MS,MS,24982
51053.0,Dinwiddie County,VA,VA,16425
51630.0,Fredericksburg City,VA,VA,6980
18175.0,Washington County,IN,IN,20522
54035.0,Jackson County,WV,WV,24440
13207.0,Monroe County,GA,GA,13984
12003.0,Baker County,FL,FL,22175
12007.0,Bradford County,FL,FL,20883
28163.0,Yazoo County,MS,MS,10390
13311.0,White County,GA,GA,28019
13225.0,Peach County,GA,GA,23639
47077.0,Henderson County,TN,TN,24994
28145.0,Union County,MS,MS,6607
17109.0,McDonough County,IL,IL,26563
6015.0,Del Norte County,CA,CA,11573
18079.0,Jennings County,IN,IN,22368
39069.0,Henry County,OH,OH,10776
37053.0,Currituck County,NC,NC,8676
13293.0,Upson County,GA,GA,8380
39001.0,Adams County,OH,OH,13711
48407.0,San Jacinto County,TX,TX,13782
17075.0,Iroquois County,IL,IL,22434
35047.0,San Miguel County,NM,NM,18997
21141.0,Logan County,KY,KY,25017
50019.0,Orleans County,VT,VT,11342
45087.0,Union County,SC,SC,22343
35006.0,Cibola County,NM,NM,11059
39131.0,Pike County,OH,OH,13884
40015.0,Caddo County,OK,OK,10655
47185.0,White County,TN,TN,17091
41057.0,Tillamook County,OR,OR,25857
51065.0,Fluvanna County,VA,VA,24330
22121.0,West Baton Rouge Parish,LA,LA,20251
21239.0,Woodford County,KY,KY,29109
54057.0,Mineral County,WV,WV,5526
13279.0,Toombs County,GA,GA,8224
21095.0,Harlan County,KY,KY,20069
45069.0,Marlboro County,SC,SC,16536
39019.0,Carroll County,OH,OH,18547
21043.0,Carter County,KY,KY,23259
22031.0,De Soto Parish,LA,LA,6763
48171.0,Gillespie County,TX,TX,13712
47071.0,Hardin County,TN,TN,10797
19015.0,Boone County,IA,IA,14208
36049.0,Lewis County,NY,NY,28483
13257.0,Stephens County,GA,GA,10109
55057.0,Juneau County,WI,WI,28028
1061.0,Geneva County,AL,AL,21500
41065.0,Wasco County,OR,OR,7433
37009.0,Ashe County,NC,NC,26847
51099.0,King George County,VA,VA,21967
26127.0,Oceana County,MI,MI,29970
31025.0,Cass County,NE,NE,25172
18031.0,Decatur County,IN,IN,9167
18021.0,Clay County,IN,IN,29849
27095.0,Mille Lacs County,MN,MN,22773
42131.0,Wyoming County,PA,PA,13357
21085.0,Grayson County,KY,KY,11154
28133.0,Sunflower County,MS,MS,26804
41061.0,Union County,OR,OR,13920
13085.0,Dawson County,GA,GA,23427
26029.0,Charlevoix County,MI,MI,25581
13131.0,Grady County,GA,GA,24880
28127.0,Simpson County,MS,MS,22162
26043.0,Dickinson County,MI,MI,5213
20059.0,Franklin County,KS,KS,8762
40049.0,Garvin County,OK,OK,18399
21217.0,Taylor County,KY,KY,14768
45037.0,Edgefield County,SC,SC,15640
51167.0,Russell County,VA,VA,11731
47109.0,McNairy County,TN,TN,24501
8083.0,Montezuma County,CO,CO,10791
8039.0,Elbert County,CO,CO,20822
27015.0,Brown County,MN,MN,13783
37123.0,Montgomery County,NC,NC,18621
50015.0,Lamoille County,VT,VT,21019
5071.0,Johnson County,AR,AR,7720
22067.0,Morehouse Parish,LA,LA,13905
13147.0,Hart County,GA,GA,14127
20009.0,Barton County,KS,KS,27431
46081.0,Lawrence County,SD,SD,29416
54053.0,Mason County,WV,WV,21385
26031.0,Cheboygan County,MI,MI,11368
19011.0,Benton County,IA,IA,19056
12049.0,Hardee County,FL,FL,17236
47069.0,Hardeman County,TN,TN,23333
19149.0,Plymouth County,IA,IA,28116
27083.0,Lyon County,MN,MN,19451
47097.0,Lauderdale County,TN,TN,29217
26051.0,Gladwin County,MI,MI,22301
29001.0,Adair County,MO,MO,24558
18129.0,Posey County,IN,IN,15433
35029.0,Luna County,NM,NM,20525
51775.0,Salem City,VA,VA,28398
26069.0,Iosco County,MI,MI,5089
1005.0,Barbour County,AL,AL,23093
29007.0,Audrain County,MO,MO,15361
51790.0,Staunton City,VA,VA,21369
20149.0,Pottawatomie County,KS,KS,8041
27153.0,Todd County,MN,MN,5105
13111.0,Fannin County,GA,GA,14078
32001.0,Churchill County,NV,NV,23279
28117.0,Prentiss County,MS,MS,11090
26137.0,Otsego County,MI,MI,29892
1019.0,Cherokee County,AL,AL,11082
40065.0,Jackson County,OK,OK,22018
47111.0,Macon County,TN,TN,6925
13035.0,Butts County,GA,GA,23440
26101.0,Manistee County,MI,MI,11917
16075.0,Payette County,ID,ID,24528
48463.0,Uvalde County,TX,TX,5552
21081.0,Grant County,KY,KY,26767
12133.0,Washington County,FL,FL,8911
8107.0,Routt County,CO,CO,8389
13055.0,Chattooga County,GA,GA,18629
48331.0,Milam County,TX,TX,29826
29175.0,Randolph County,MO,MO,7430
29215.0,Texas County,MO,MO,5458
19017.0,Bremer County,IA,IA,18395
5023.0,Cleburne County,AR,AR,5207
47081.0,Hickman County,TN,TN,5899
24039.0,Somerset County,MD,MD,16653
36123.0,Yates County,NY,NY,21405
54067.0,Nicholas County,WV,WV,13601
18135.0,Randolph County,IN,IN,5894
21013.0,Bell County,KY,KY,5514
21205.0,Rowan County,KY,KY,28678
29131.0,Miller County,MO,MO,26288
28091.0,Marion County,MS,MS,29251
8119.0,Teller County,CO,CO,9109
18181.0,White County,IN,IN,18258
55137.0,Waushara County,WI,WI,20313
16031.0,Cassia County,ID,ID,20349
48149.0,Fayette County,TX,TX,12179
45001.0,Abbeville County,SC,SC,15326
21137.0,Lincoln County,KY,KY,16787
41013.0,Crook County,OR,OR,6560
51075.0,Goochland County,VA,VA,18612
18143.0,Scott County,IN,IN,22650
28039.0,George County,MS,MS,25022
48419.0,Shelby County,TX,TX,24811
41031.0,Jefferson County,OR,OR,9780
13033.0,Burke County,GA,GA,23311
13291.0,Union County,GA,GA,16894
48007.0,Aransas County,TX,TX,7356
16053.0,Jerome County,ID,ID,9790
31047.0,Dawson County,NE,NE,21690
51600.0,Fairfax City,VA,VA,29363
54097.0,Upshur County,WV,WV,25049
41027.0,Hood River County,OR,OR,15181
17165.0,Saline County,IL,IL,12057
16013.0,Blaine County,ID,ID,21082
28057.0,Itawamba County,MS,MS,5661
21183.0,Ohio County,KY,KY,9644
54059.0,Mingo County,WV,WV,20711
40133.0,Seminole County,OK,OK,29887
29221.0,Washington County,MO,MO,7920
51139.0,Page County,VA,VA,21002
55049.0,Iowa County,WI,WI,19025
1133.0,Winston County,AL,AL,13946
5123.0,Saint Francis County,AR,AR,17732
42067.0,Juniata County,PA,PA,11236
22075.0,Plaquemines Parish,LA,LA,21309
26109.0,Menominee County,MI,MI,27462
26143.0,Roscommon County,MI,MI,18518
26009.0,Antrim County,MI,MI,5352
18041.0,Fayette County,IN,IN,12005
47057.0,Grainger County,TN,TN,19036
21005.0,Anderson County,KY,KY,21542
1025.0,Clarke County,AL,AL,5956
56039.0,Teton County,WY,WY,7071
29195.0,Saline County,MO,MO,13595
18149.0,Starke County,IN,IN,20140
27093.0,Meeker County,MN,MN,17803
29119.0,McDonald County,MO,MO,8453
13119.0,Franklin County,GA,GA,11675
41015.0,Curry County,OR,OR,5955
54027.0,Hampshire County,WV,WV,11295
46135.0,Yankton County,SD,SD,20921
5111.0,Poinsett County,AR,AR,23096
13267.0,Tattnall County,GA,GA,20282
29055.0,Crawford County,MO,MO,9703
22003.0,Allen Parish,LA,LA,11563
29177.0,Ray County,MO,MO,27015
53049.0,Pacific County,WA,WA,17003
5027.0,Columbia County,AR,AR,15817
26133.0,Osceola County,MI,MI,16171
51670.0,Hopewell City,VA,VA,17582
5103.0,Ouachita County,AR,AR,17201
55125.0,Vilas County,WI,WI,22778
21115.0,Johnson County,KY,KY,17473
37033.0,Caswell County,NC,NC,14461
18047.0,Franklin County,IN,IN,26116
13107.0,Emanuel County,GA,GA,25098
51163.0,Rockbridge County,VA,VA,20596
20191.0,Sumner County,KS,KS,5529
48365.0,Panola County,TX,TX,24342
19183.0,Washington County,IA,IA,29288
51127.0,New Kent County,VA,VA,24975
51105.0,Lee County,VA,VA,28279
53039.0,Klickitat County,WA,WA,17765
21167.0,Mercer County,KY,KY,18910
1007.0,Bibb County,AL,AL,16561
37007.0,Anson County,NC,NC,14131
54009.0,Brooke County,WV,WV,5525
22085.0,Sabine Parish,LA,LA,27861
47133.0,Overton County,TN,TN,21385
39105.0,Meigs County,OH,OH,5374
40009.0,Beckham County,OK,OK,17197
37117.0,Martin County,NC,NC,9648
48225.0,Houston County,TX,TX,7365
53003.0,Asotin County,WA,WA,22909
48293.0,Limestone County,TX,TX,6646
26089.0,Leelanau County,MI,MI,5013
22043.0,Grant Parish,LA,LA,9599
20175.0,Seward County,KS,KS,7278
27105.0,Nobles County,MN,MN,19296
51820.0,Waynesboro City,VA,VA,8155
19123.0,Mahaska County,IA,IA,13321
54005.0,Boone County,WV,WV,8814
37091.0,Hertford County,NC,NC,18125
31155.0,Saunders County,NE,NE,8216
1111.0,Randolph County,AL,AL,29603
13205.0,Mitchell County,GA,GA,7113
39175.0,Wyandot County,OH,OH,25740
17085.0,Jo Daviess County,IL,IL,15238
51147.0,Prince Edward County,VA,VA,18760
29083.0,Henry County,MO,MO,26927
28139.0,Tippah County,MS,MS,25939
13237.0,Putnam County,GA,GA,17588
47151.0,Scott County,TN,TN,28446
28027.0,Coahoma County,MS,MS,8374
21133.0,Letcher County,KY,KY,11430
6011.0,Colusa County,CA,CA,24850
8075.0,Logan County,CO,CO,24465
12123.0,Taylor County,FL,FL,16970
13189.0,McDuffie County,GA,GA,5629
31067.0,Gage County,NE,NE,21653
38093.0,Stutsman County,ND,ND,15831
48219.0,Hockley County,TX,TX,10724
28043.0,Grenada County,MS,MS,27281
54109.0,Wyoming County,WV,WV,16083
51169.0,Scott County,VA,VA,18149
29147.0,Nodaway County,MO,MO,24816
5019.0,Clark County,AR,AR,14472
17083.0,Jersey County,IL,IL,11276
17051.0,Fayette County,IL,IL,20635
48341.0,Moore County,TX,TX,10895
49041.0,Sevier County,UT,UT,18994
28079.0,Leake County,MS,MS,28499
40139.0,Texas County,OK,OK,28040
48281.0,Lampasas County,TX,TX,15552
27157.0,Wabasha County,MN,MN,21959
48179.0,Gray County,TX,TX,28413
16067.0,Minidoka County,ID,ID,11099
28101.0,Newton County,MS,MS,14499
5083.0,Logan County,AR,AR,24576
31043.0,Dakota County,NE,NE,8178
18119.0,Owen County,IN,IN,27436
22111.0,Union Parish,LA,LA,24118
37115.0,Madison County,NC,NC,11116
48299.0,Llano County,TX,TX,20563
27057.0,Hubbard County,MN,MN,8568
45039.0,Fairfield County,SC,SC,14847
27045.0,Fillmore County,MN,MN,19135
48165.0,Gaines County,TX,TX,23587
17173.0,Shelby County,IL,IL,22774
47129.0,Morgan County,TN,TN,6742
17145.0,Perry County,IL,IL,23309
22007.0,Assumption Parish,LA,LA,5619
29049.0,Clinton County,MO,MO,22658
55053.0,Jackson County,WI,WI,22340
22077.0,Pointe Coupee Parish,LA,LA,6939
29141.0,Morgan County,MO,MO,25337
48019.0,Bandera County,TX,TX,21001
13321.0,Worth County,GA,GA,5968
18153.0,Sullivan County,IN,IN,19846
48233.0,Hutchinson County,TX,TX,5281
45011.0,Barnwell County,SC,SC,20360
27039.0,Dodge County,MN,MN,11262
19027.0,Carroll County,IA,IA,6058
26129.0,Ogemaw County,MI,MI,25677
19021.0,Buena Vista County,IA,IA,15724
31177.0,Washington County,NE,NE,10178
5029.0,Conway County,AR,AR,11980
19105.0,Jones County,IA,IA,14200
13199.0,Meriwether County,GA,GA,6229
54043.0,Lincoln County,WV,WV,25969
51027.0,Buchanan County,VA,VA,13467
22093.0,Saint James Parish,LA,LA,24124
21003.0,Allen County,KY,KY,7289
19019.0,Buchanan County,IA,IA,6239
40153.0,Woodward County,OK,OK,10370
18075.0,Jay County,IN,IN,21170
48089.0,Colorado County,TX,TX,5125
55061.0,Kewaunee County,WI,WI,17504
5149.0,Yell County,AR,AR,28857
37079.0,Greene County,NC,NC,20398
13081.0,Crisp County,GA,GA,26726
56041.0,Uinta County,WY,WY,28735
19087.0,Henry County,IA,IA,11638
21051.0,Clay County,KY,KY,11570
55001.0,Adams County,WI,WI,8249
48489.0,Willacy County,TX,TX,14110
18049.0,Fulton County,IN,IN,12595
51079.0,Greene County,VA,VA,18605
48057.0,Calhoun County,TX,TX,17115
53001.0,Adams County,WA,WA,11294
5057.0,Hempstead County,AR,AR,27911
21027.0,Breckinridge County,KY,KY,10757
18015.0,Carroll County,IN,IN,17595
48285.0,Lavaca County,TX,TX,6969
21017.0,Bourbon County,KY,KY,15985
25007.0,Dukes County,MA,MA,22275
20099.0,Labette County,KS,KS,9470
49007.0,Carbon County,UT,UT,28559
1099.0,Monroe County,AL,AL,15225
22083.0,Richland Parish,LA,LA,14556
19191.0,Winneshiek County,IA,IA,29704
13091.0,Dodge County,GA,GA,14206
35027.0,Lincoln County,NM,NM,14991
27091.0,Martin County,MN,MN,28196
13303.0,Washington County,GA,GA,12519
48457.0,Tyler County,TX,TX,18669
22041.0,Franklin Parish,LA,LA,9612
55119.0,Taylor County,WI,WI,17373
18147.0,Spencer County,IN,IN,22582
46035.0,Davison County,SD,SD,20552
47041.0,Dekalb County,TN,TN,19646
48337.0,Montague County,TX,TX,10238
40001.0,Adair County,OK,OK,20577
48123.0,De Witt County,TX,TX,27473
29217.0,Vernon County,MO,MO,27641
28153.0,Wayne County,MS,MS,20504
47159.0,Smith County,TN,TN,29089
18117.0,Orange County,IN,IN,8719
21231.0,Wayne County,KY,KY,5302
48253.0,Jones County,TX,TX,17144
48177.0,Gonzales County,TX,TX,22370
17041.0,Douglas County,IL,IL,15055
13211.0,Morgan County,GA,GA,9440
30053.0,Lincoln County,MT,MT,26293
49013.0,Duchesne County,UT,UT,8072
13229.0,Pierce County,GA,GA,18598
6063.0,Plumas County,CA,CA,19287
12059.0,Holmes County,FL,FL,18965
47173.0,Union County,TN,TN,24508
22037.0,East Feliciana Parish,LA,LA,14519
19065.0,Fayette County,IA,IA,18380
21155.0,Marion County,KY,KY,16865
20021.0,Cherokee County,KS,KS,13125
19097.0,Jackson County,IA,IA,8291
1087.0,Macon County,AL,AL,9033
48161.0,Freestone County,TX,TX,10105
5113.0,Polk County,AR,AR,22087
55067.0,Langlade County,WI,WI,13133
56023.0,Lincoln County,WY,WY,21958
13105.0,Elbert County,GA,GA,10704
8015.0,Chaffee County,CO,CO,12848
37149.0,Polk County,NC,NC,26592
1091.0,Marengo County,AL,AL,17975
5003.0,Ashley County,AR,AR,11924
29015.0,Benton County,MO,MO,25212
24029.0,Kent County,MD,MD,24614
54047.0,McDowell County,WV,WV,5488
21213.0,Simpson County,KY,KY,12114
21215.0,Spencer County,KY,KY,20740
1107.0,Pickens County,AL,AL,8173
45049.0,Hampton County,SC,SC,6667
35041.0,Roosevelt County,NM,NM,9114
21099.0,Hart County,KY,KY,8553
1013.0,Butler County,AL,AL,12761
35028.0,Los Alamos County,NM,NM,6000
18123.0,Perry County,IN,IN,20638
40091.0,McIntosh County,OK,OK,22772
45081.0,Saluda County,SC,SC,10450
29157.0,Perry County,MO,MO,8712
55047.0,Green Lake County,WI,WI,6367
22029.0,Concordia Parish,LA,LA,13189
27161.0,Waseca County,MN,MN,14013
46005.0,Beadle County,SD,SD,21838
47085.0,Humphreys County,TN,TN,24156
28141.0,Tishomingo County,MS,MS,8726
37185.0,Warren County,NC,NC,28616
39125.0,Paulding County,OH,OH,9806
21001.0,Adair County,KY,KY,7190
17033.0,Crawford County,IL,IL,14108
27055.0,Houston County,MN,MN,17178
6027.0,Inyo County,CA,CA,7875
28025.0,Clay County,MS,MS,10592
13231.0,Pike County,GA,GA,22824
16045.0,Gem County,ID,ID,17592
21097.0,Harrison County,KY,KY,13927
48117.0,Deaf Smith County,TX,TX,27443
8089.0,Otero County,CO,CO,19437
19157.0,Poweshiek County,IA,IA,16530
29186.0,Sainte Genevieve County,MO,MO,12010
20041.0,Dickinson County,KS,KS,16207
13001.0,Appling County,GA,GA,28501
19031.0,Cedar County,IA,IA,7989
28031.0,Covington County,MS,MS,17040
13171.0,Lamar County,GA,GA,14218
13133.0,Greene County,GA,GA,27612
5121.0,Randolph County,AR,AR,11471
48163.0,Frio County,TX,TX,7863
20087.0,Jefferson County,KS,KS,15693
47049.0,Fentress County,TN,TN,6177
37199.0,Yancey County,NC,NC,9760
28131.0,Stone County,MS,MS,5011
51193.0,Westmoreland County,VA,VA,26636
48035.0,Bosque County,TX,TX,21353
29229.0,Wright County,MO,MO,25783
42093.0,Montour County,PA,PA,16556
13019.0,Berrien County,GA,GA,16563
48003.0,Andrews County,TX,TX,19051
51570.0,Colonial Heights City,VA,VA,16022
37015.0,Bertie County,NC,NC,13234
13025.0,Brantley County,GA,GA,26829
13011.0,Banks County,GA,GA,21173
29163.0,Pike County,MO,MO,18178
12079.0,Madison County,FL,FL,11570
51175.0,Southampton County,VA,VA,29596
28007.0,Attala County,MS,MS,5406
29003.0,Andrew County,MO,MO,14206
26019.0,Benzie County,MI,MI,9431
36097.0,Schuyler County,NY,NY,26627
37131.0,Northampton County,NC,NC,11542
47091.0,Johnson County,TN,TN,28320
47075.0,Haywood County,TN,TN,13906
5053.0,Grant County,AR,AR,9146
21207.0,Russell County,KY,KY,17046
48503.0,Young County,TX,TX,17611
47171.0,Unicoi County,TN,TN,18076
28159.0,Winston County,MS,MS,21524
46065.0,Hughes County,SD,SD,9882
55113.0,Sawyer County,WI,WI,19113
26079.0,Kalkaska County,MI,MI,18645
48133.0,Eastland County,TX,TX,11012
12041.0,Gilchrist County,FL,FL,22347
17067.0,Hancock County,IL,IL,12151
37011.0,Avery County,NC,NC,29948
48051.0,Burleson County,TX,TX,8610
51141.0,Patrick County,VA,VA,14884
53055.0,San Juan County,WA,WA,11894
31159.0,Seward County,NE,NE,18467
19059.0,Dickinson County,IA,IA,28695
51101.0,King William County,VA,VA,21489
5043.0,Drew County,AR,AR,26923
19055.0,Delaware County,IA,IA,14873
47139.0,Polk County,TN,TN,17289
8097.0,Pitkin County,CO,CO,17208
29053.0,Cooper County,MO,MO,15828
48287.0,Lee County,TX,TX,28171
8093.0,Park County,CO,CO,7137
55103.0,Richland County,WI,WI,25829
47023.0,Chester County,TN,TN,24914
5001.0,Arkansas County,AR,AR,6286
17181.0,Union County,IL,IL,20710
28051.0,Holmes County,MS,MS,16371
5135.0,Sharp County,AR,AR,20945
13017.0,Ben Hill County,GA,GA,12052
6043.0,Mariposa County,CA,CA,8654
32013.0,Humboldt County,NV,NV,28486
13075.0,Cook County,GA,GA,23743
19043.0,Clayton County,IA,IA,20600
1067.0,Henry County,AL,AL,29489
5047.0,Franklin County,AR,AR,13636
54065.0,Morgan County,WV,WV,11441
21161.0,Mason County,KY,KY,26431
28017.0,Chickasaw County,MS,MS,29611
19171.0,Tama County,IA,IA,26587
48145.0,Falls County,TX,TX,14667
30067.0,Park County,MT,MT,17149
21147.0,McCreary County,KY,KY,6798
21079.0,Garrard County,KY,KY,14600
17045.0,Edgar County,IL,IL,26675
19083.0,Hardin County,IA,IA,10495
48415.0,Scurry County,TX,TX,14900
54041.0,Lewis County,WV,WV,18673
51520.0,Bristol City,VA,VA,16130
5107.0,Phillips County,AR,AR,27668
29059.0,Dallas County,MO,MO,20222
5037.0,Cross County,AR,AR,28669
17187.0,Warren County,IL,IL,6300
5067.0,Jackson County,AR,AR,28253
8051.0,Gunnison County,CO,CO,14435
4012.0,La Paz County,AZ,AZ,24481
48395.0,Robertson County,TX,TX,9616
51029.0,Buckingham County,VA,VA,21393
17005.0,Bond County,IL,IL,15617
51071.0,Giles County,VA,VA,10752
23021.0,Piscataquis County,ME,ME,14852
5089.0,Marion County,AR,AR,11295
13241.0,Rabun County,GA,GA,26199
45061.0,Lee County,SC,SC,22456
54091.0,Taylor County,WV,WV,8225
18139.0,Rush County,IN,IN,6316
12029.0,Dixie County,FL,FL,27083
17147.0,Piatt County,IL,IL,17337
55065.0,Lafayette County,WI,WI,11807
29143.0,New Madrid County,MO,MO,28058
35053.0,Socorro County,NM,NM,8683
19095.0,Iowa County,IA,IA,12227
55129.0,Washburn County,WI,WI,8273
19047.0,Crawford County,IA,IA,28384
38077.0,Richland County,ND,ND,5145
41001.0,Baker County,OR,OR,10010
5087.0,Madison County,AR,AR,21035
16049.0,Idaho County,ID,ID,8040
42105.0,Potter County,PA,PA,14654
46127.0,Union County,SD,SD,21866
18045.0,Fountain County,IN,IN,24563
19121.0,Madison County,IA,IA,22633
19041.0,Clay County,IA,IA,22014
28061.0,Jasper County,MS,MS,19996
13183.0,Long County,GA,GA,21336
20005.0,Atchison County,KS,KS,13853
8003.0,Alamosa County,CO,CO,16695
1057.0,Fayette County,AL,AL,7852
55013.0,Burnett County,WI,WI,21014
47181.0,Wayne County,TN,TN,5987
18121.0,Parke County,IN,IN,12622
13083.0,Dade County,GA,GA,28711
30041.0,Hill County,MT,MT,14160
5075.0,Lawrence County,AR,AR,22484
21127.0,Lawrence County,KY,KY,11652
13027.0,Brooks County,GA,GA,12421
17191.0,Wayne County,IL,IL,26400
51750.0,Radford City,VA,VA,5769
21203.0,Rockcastle County,KY,KY,22727
55023.0,Crawford County,WI,WI,19114
12125.0,Union County,FL,FL,9358
29013.0,Bates County,MO,MO,28164
5133.0,Sevier County,AR,AR,27986
51025.0,Brunswick County,VA,VA,16543
51011.0,Appomattox County,VA,VA,23733
55007.0,Bayfield County,WI,WI,10699
27065.0,Kanabec County,MN,MN,22625
55003.0,Ashland County,WI,WI,6125
29155.0,Pemiscot County,MO,MO,15793
20133.0,Neosho County,KS,KS,11764
31131.0,Otoe County,NE,NE,26485
48289.0,Leon County,TX,TX,17323
17159.0,Richland County,IL,IL,18031
47005.0,Benton County,TN,TN,19052
21045.0,Casey County,KY,KY,17640
5141.0,Van Buren County,AR,AR,12843
19101.0,Jefferson County,IA,IA,19210
6105.0,Trinity County,CA,CA,21456
20139.0,Osage County,KS,KS,26856
17131.0,Mercer County,IL,IL,15106
27001.0,Aitkin County,MN,MN,10189
47153.0,Sequatchie County,TN,TN,7472
29135.0,Moniteau County,MO,MO,22091
13163.0,Jefferson County,GA,GA,23188
21103.0,Henry County,KY,KY,11704
40117.0,Pawnee County,OK,OK,8713
28023.0,Clarke County,MS,MS,10051
19067.0,Floyd County,IA,IA,15756
51135.0,Nottoway County,VA,VA,7475
17039.0,Dewitt County,IL,IL,8610
8049.0,Grand County,CO,CO,9255
54001.0,Barbour County,WV,WV,19484
17023.0,Clark County,IL,IL,28781
17015.0,Carroll County,IL,IL,6735
1129.0,Washington County,AL,AL,13258
51063.0,Floyd County,VA,VA,12979
55077.0,Marquette County,WI,WI,7428
18165.0,Vermillion County,IN,IN,17345
17101.0,Lawrence County,IL,IL,12426
18013.0,Brown County,IN,IN,13533
27127.0,Redwood County,MN,MN,10249
16047.0,Gooding County,ID,ID,26675
51077.0,Grayson County,VA,VA,24201
40095.0,Marshall County,OK,OK,25258
22125.0,West Feliciana Parish,LA,LA,14686
27135.0,Roseau County,MN,MN,19109
